goodreads_book_id,title,authors,average_rating,ratings_count,Fantasy,art,biography,business,christian,classics,comics,cookbooks,crime,history,horror,manga,memoir,music,mystery,paranormal,philosophy,poetry,psychology,religion,romance,science,spirituality,sports,suspense,thriller,travel
16735,The Prince of Tides,Pat Conroy,4.22,159596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16788,Fragile Things,Neil Gaiman,4.02,38942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16790,Smoke and Mirrors,Neil Gaiman,4.05,46486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16791,Death,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",4.21,34252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16793,Stardust,Neil Gaiman,4.07,237602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16842,A Single Man,Christopher Isherwood,4.11,14554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16884,The Making of the Atomic Bomb,Richard Rhodes,4.32,12201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16900,Civil Disobedience and Other Essays,Henry David Thoreau,4.06,12557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16902,Walden,Henry David Thoreau,3.79,108062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16948,Children of God,Mary Doria Russell,4.05,12938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16951,When the Lion Feeds,Wilbur Smith,4.16,8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16981,Invisible Man,Ralph Ellison,3.84,123073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16982,Marvels,"Kurt Busiek, Alex Ross",4.21,21636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16992,Kingdom Come,"Mark Waid, Alex Ross, Elliot S. Maggin",4.24,43036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17020,13 Little Blue Envelopes,Maureen Johnson,3.65,66950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17061,Coraline,Neil Gaiman,4.03,316379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,One Day in the Life of Ivan Denisovich,"Aleksandr Solzhenitsyn, H.T. Willetts",3.94,61678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17136,The Time Machine,"H.G. Wells, Alfred MacAdam",4.08,47600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17143,Go Tell It on the Mountain,James     Baldwin,4,27845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17150,My,Willa Cather,3.76,81102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17157,Marie Antoinette,Antonia Fraser,3.91,24158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17162,The Chocolate War,Robert Cormier,3.48,31633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17174,A Yellow Raft in Blue Water,Michael Dorris,3.84,14380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17184,The Invisible Man,H.G. Wells,3.62,84778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17204,The Friday Night Knitting Club,Kate Jacobs,3.41,60812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17206,Lady Friday,Garth Nix,3.91,17675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17208,Friday,Robert A. Heinlein,3.82,21388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17214,Starship Troopers,Robert A. Heinlein,3.99,136886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17231,Darkly Dreaming Dexter,Jeff Lindsay,3.89,150055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17245,Dracula,"Bram Stoker, Nina Auerbach, David J. Skal",3.98,618973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17250,The Crucible,"Arthur Miller, Christopher Bigsby",3.55,242980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17267,The Great Divorce,C.S. Lewis,4.28,75031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17303,Piercing the Darkness,Frank E. Peretti,4.3,44595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17309,This Present Darkness,Frank E. Peretti,4.24,71815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17324,The Visitation,Frank E. Peretti,3.91,16142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17343,Till We Have Faces,C.S. Lewis,4.19,36758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17349,The Demon,"Carl Sagan, Ann Druyan",4.27,40583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17461,Misty of Chincoteague,"Marguerite Henry, Wesley Dennis",4.04,35181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17478,Five Go to Smuggler's Top,Enid Blyton,4.03,10441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17487,Five Go Adventuring Again,Enid Blyton,3.99,10362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17488,Five on a Treasure Island,Enid Blyton,4.06,15877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17490,The Faraway Tree Stories,Enid Blyton,4.28,11405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17491,The Enchanted Wood,Enid Blyton,4.24,16470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17529,Rebecca of Sunnybrook Farm,Kate Douglas Wiggin,3.85,27831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17533,Rose in Bloom,Louisa May Alcott,4.03,16842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17567,A Girl of the Limberlost,Gene Stratton-Porter,4.14,13071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17645,The Penelopiad,Margaret Atwood,3.66,21731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17650,The Robber Bride,Margaret Atwood,3.82,29797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17660,The Tommyknockers,Stephen King,3.48,89262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17683,Dead Beat,Jim Butcher,4.43,78123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17688,"The Metamorphosis, In the Penal Colony, and Other Stories",Franz Kafka,4.02,12744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17689,Franz Kafka's The Castle,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",4.07,22321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17690,The Trial,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",3.98,131856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17716,Waiting for Godot,Samuel Beckett,3.81,98950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17717,Labyrinths,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois",4.46,20237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17728,The House of Mirth,"Edith Wharton, Nina Bawden",3.94,60611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17780,In the Heart of the Sea,Nathaniel Philbrick,4.16,57259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17781,Heart of the Sea,Nora Roberts,4.14,22274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17799,"South of the Border, West of the Sun","Haruki Murakami, Philip Gabriel",3.87,47812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17800,Dance Dance Dance,Haruki Murakami,4.03,41161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17801,Underground,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",3.89,8405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17803,After Dark,"Haruki Murakami, Jay Rubin",3.68,64278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17810,In the Miso Soup,"Ryū Murakami, Ralph McCarthy",3.61,9285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17841,Foucault's Pendulum,"Umberto Eco, William Weaver",3.89,40829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17863,Accelerando,Charles Stross,3.87,14690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17876,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead","Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",4.17,65900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17877,The House of the Dead,"Fyodor Dostoyevsky, Ergin Altay",4.03,8354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17961,Collected Fictions,"Jorge Luis Borges, Andrew Hurley",4.58,16474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17977,The Ancestor's Tale,Richard Dawkins,4.13,16775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17994,The Code Book,Simon Singh,4.28,12919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18005,How I Became a Pirate,"Melinda Long, David Shannon",4.07,21554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18116,His Dark Materials,Philip Pullman,4.25,88227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18122,The Amber Spyglass,Philip Pullman,4.06,192315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18130,A Wind in the Door,Madeleine L'Engle,4.07,87277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18131,A Wrinkle in Time,Madeleine L'Engle,4.04,615907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18135,Romeo and Juliet,"William Shakespeare, Robert           Jackson",3.73,1628519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",3.85,230181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18266,Gargantua and Pantagruel,"François Rabelais, M.A. Screech",3.71,10379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288,Critique of Pure Reason,"Immanuel Kant, Paul Guyer, Allen W. Wood",3.92,19521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18304,The Anti,"Friedrich Nietzsche, H.L. Mencken",3.91,10332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18373,Flowers for Algernon,Daniel Keyes,4.07,313044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,The Death of Ivan Ilych,"Leo Tolstoy, Aylmer Maude",4.04,46357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18402,The Dante Club,Matthew Pearl,3.38,31035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18405,Gone with the Wind,Margaret Mitchell,4.28,873981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18414,Utopia,"Thomas More, Paul Turner",3.5,36680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18419,The Kissing Hand,"Audrey Penn, Ruth E. Harper, Nancy M. Leak",4.41,51219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18420,Hands Of Light,"Barbara Ann Brennan, Jos. A. Smith",4.27,9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18422,Gifted Hands,"Ben Carson, Cecil Murphey",4.21,9871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423,The Left Hand of Darkness,"Ursula K. Le Guin, Lech Jęczmyk",4.05,61888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18431,The Rule of Four,"Ian Caldwell, Dustin Thomason",3.22,22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18452,The Painted Bird,Jerzy Kosiński,3.94,14284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18490,Frankenstein,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",3.75,808589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18512,The Return of the King,J.R.R. Tolkien,4.51,463959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18521,A Room of One's Own,Virginia Woolf,4.1,59868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18525,Dr. Faustus,Christopher Marlowe,3.79,39518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18545,Rosencrantz and Guildenstern Are Dead,"Tom Stoppard, Henry Popkin",4.06,67077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18553,The Cay,Theodore Taylor,3.74,25832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18580,Summer of My German Soldier,Bette Greene,3.66,12108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18600,Touching the Void,Joe Simpson,4.2,36048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18630,The Player of Games,Iain M. Banks,4.26,36505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18646,Galileo's Daughter,Dava Sobel,3.74,21260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18723,Brick Lane,Monica Ali,3.38,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18728,No Ordinary Time,Doris Kearns Goodwin,4.2,26004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.28,46716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18750,Beauty's Punishment,"A.N. Roquelaure, Anne Rice",3.62,20867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18765,"I, Claudius",Robert Graves,4.27,38484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18825,Money,Martin Amis,3.71,14703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18839,Orlando,Virginia Woolf,3.86,32846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18864,The Rum Diary,Hunter S. Thompson,3.83,39300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18878,"The Belgariad, Vol. 1",David Eddings,4.27,13215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18884,Polgara the Sorceress,"David Eddings, Leigh Eddings",4.07,22802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18889,Lady of Avalon,"Marion Zimmer Bradley, Diana L. Paxson",3.88,12663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18892,The Forest House,"Marion Zimmer Bradley, Diana L. Paxson",3.85,13951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18931,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,3.84,9178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.51,50526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18956,Homicide,David Simon,4.38,10279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18989,"Tinker, Tailor, Soldier, Spy",John le Carré,4.04,40871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18990,The Honourable Schoolboy,John le Carré,3.94,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18999,Smiley's People,John le Carré,4.24,22691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19000,The Constant Gardener,John le Carré,3.78,13347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19001,A Perfect Spy,John le Carré,3.99,10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19049,What the Bleep Do We Know,"William Arntz, Betsy Chasse, Mark Vicente",4.25,9759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19057,I Am the Messenger,Markus Zusak,4.09,93119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19063,The Book Thief,Markus Zusak,4.36,1159741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19068,The Nicomachean Ethics,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",3.91,19380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19083,Politics,Aristotle,3.91,22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19089,Middlemarch,"George Eliot, Michel Faber",3.93,95995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19106,The Nose,"Nikolai Gogol, Kevin Hawkes",3.92,10202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19117,Fathers and Sons,"Ivan Turgenev, George Reavy, Jane Costlow",3.94,41870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19164,Purgatorio,"Dante Alighieri, Robert M. Durling",4.01,13740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,Pippi Longstocking,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",4.11,123065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307,Pippi in the South Seas,"Astrid Lindgren, Gerry Bothmer",4.1,13911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19312,The Brothers Lionheart,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",4.35,16325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19314,"Ronia, the Robber's Daughter","Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",4.27,14470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19321,The Tale of Peter Rabbit,Beatrix Potter,4.17,162373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19330,The Complete Tales,Beatrix Potter,4.36,56807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19351,The Epic of Gilgamesh,"Anonymous, N.K. Sandars",3.63,44345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19380,Candide,Voltaire,3.76,151471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19400,The Decline and Fall of the Roman Empire,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",3.96,8182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448,All,Meg Cabot,3.73,55938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19452,Ready or Not,Meg Cabot,3.4,21089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19469,The Face on the Milk Carton,Caroline B. Cooney,3.72,43334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19494,The Spy Who Came In from the Cold,John le Carré,4.05,37557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19501,"Eat, Pray, Love",Elizabeth Gilbert,3.51,1181647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19534,The Brothers K,David James Duncan,4.39,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19543,Where the Wild Things Are,Maurice Sendak,4.22,620618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19552,Essentials of Classic Italian Cooking,"Marcella Hazan, Karin Kretschmann",4.26,10729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19581,Ghost Story,Peter Straub,3.95,53017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19596,Color,Victoria Finlay,3.74,42256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19631,Birds of America,Lorrie Moore,4.12,10768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19661,Family Matters,Rohinton Mistry,3.99,16790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19668,Without Remorse,Tom Clancy,4.16,47148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19670,Debt of Honor,Tom Clancy,4.03,34952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19674,The Teeth of the Tiger,Tom Clancy,3.61,15746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19675,Executive Orders,Tom Clancy,4.04,35513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19687,The Bear and the Dragon,Tom Clancy,3.79,18399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19688,Breaking Point,"Steve Perry, Tom Clancy, Steve Pieczenik",3.69,7693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19691,The Hunt for Red October,Tom Clancy,4.01,270318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19707,Red Rabbit,Tom Clancy,3.64,19287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
